item_id,tier,input_type,task,source,latency_ms,n_corrections,n_expected,tp,fp,fn,string_match_rate,detected_input_type,expected_label,predicted_label,error_type,error,available
kaggle_01252,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01252,better,general,span_correction,kaggle_gec,25.70,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01252,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01253,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01253,better,general,span_correction,kaggle_gec,20.25,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01253,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01254,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01254,better,general,span_correction,kaggle_gec,26.97,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01254,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01255,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01255,better,general,span_correction,kaggle_gec,26.38,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01255,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01256,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01256,better,general,span_correction,kaggle_gec,24.53,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01256,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01257,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01257,better,general,span_correction,kaggle_gec,31.03,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01257,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01258,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01258,better,general,span_correction,kaggle_gec,20.62,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01258,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01259,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01259,better,general,span_correction,kaggle_gec,26.05,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01259,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01260,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01260,better,general,span_correction,kaggle_gec,27.14,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01260,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01261,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01261,better,general,span_correction,kaggle_gec,28.37,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01261,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01262,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01262,better,general,span_correction,kaggle_gec,26.90,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01262,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01263,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01263,better,general,span_correction,kaggle_gec,27.70,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01263,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01264,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01264,better,general,span_correction,kaggle_gec,20.75,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01264,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01265,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01265,better,general,span_correction,kaggle_gec,26.45,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01265,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01266,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01266,better,general,span_correction,kaggle_gec,26.63,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01266,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01267,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_01267,better,general,span_correction,kaggle_gec,29.88,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_01267,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_01268,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01268,better,general,span_correction,kaggle_gec,20.39,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01268,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01269,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01269,better,general,span_correction,kaggle_gec,20.31,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01269,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01270,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01270,better,general,span_correction,kaggle_gec,26.90,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01270,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01271,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01271,better,general,span_correction,kaggle_gec,29.13,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01271,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01272,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01272,better,general,span_correction,kaggle_gec,26.12,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01272,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01273,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01273,better,general,span_correction,kaggle_gec,27.89,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01273,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01274,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01274,better,general,span_correction,kaggle_gec,29.77,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01274,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01275,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_01275,better,general,span_correction,kaggle_gec,29.46,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_01275,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_01276,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01276,better,general,span_correction,kaggle_gec,25.65,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01276,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01277,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01277,better,general,span_correction,kaggle_gec,27.44,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01277,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01278,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01278,better,general,span_correction,kaggle_gec,29.38,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01278,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01279,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01279,better,general,span_correction,kaggle_gec,29.20,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01279,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01280,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01280,better,general,span_correction,kaggle_gec,27.44,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01280,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01281,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01281,better,general,span_correction,kaggle_gec,26.22,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01281,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01282,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_01282,better,general,span_correction,kaggle_gec,38.24,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_01282,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_01283,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01283,better,general,span_correction,kaggle_gec,21.28,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01283,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01284,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01284,better,general,span_correction,kaggle_gec,38.57,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01284,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01285,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01285,better,general,span_correction,kaggle_gec,24.33,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01285,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01286,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01286,better,general,span_correction,kaggle_gec,26.68,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01286,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01287,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01287,better,general,span_correction,kaggle_gec,28.87,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_01287,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_01288,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01288,better,general,span_correction,kaggle_gec,31.63,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01288,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01289,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01289,better,general,span_correction,kaggle_gec,29.08,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01289,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01290,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01290,better,general,span_correction,kaggle_gec,21.83,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01290,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01291,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01291,better,general,span_correction,kaggle_gec,31.54,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01291,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01292,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01292,better,general,span_correction,kaggle_gec,19.60,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01292,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01293,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01293,better,general,span_correction,kaggle_gec,26.01,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01293,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01294,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01294,better,general,span_correction,kaggle_gec,22.04,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01294,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01295,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01295,better,general,span_correction,kaggle_gec,27.73,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01295,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01296,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01296,better,general,span_correction,kaggle_gec,19.67,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01296,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01297,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01297,better,general,span_correction,kaggle_gec,27.33,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01297,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01298,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01298,better,general,span_correction,kaggle_gec,27.02,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01298,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01299,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01299,better,general,span_correction,kaggle_gec,31.25,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01299,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01300,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01300,better,general,span_correction,kaggle_gec,25.71,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01300,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01301,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_01301,better,general,span_correction,kaggle_gec,28.65,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_01301,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_01302,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01302,better,general,span_correction,kaggle_gec,24.91,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01302,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01303,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01303,better,general,span_correction,kaggle_gec,20.00,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01303,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01304,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_01304,better,general,span_correction,kaggle_gec,30.95,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_01304,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_01305,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_01305,better,general,span_correction,kaggle_gec,20.29,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_01305,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_01306,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_01306,better,general,span_correction,kaggle_gec,25.21,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_01306,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_01307,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_01307,better,general,span_correction,kaggle_gec,27.44,1,1,1,0,0,1.000,,,,Article,,True
kaggle_01307,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_01308,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_01308,better,general,span_correction,kaggle_gec,26.68,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_01308,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_01309,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_01309,better,general,span_correction,kaggle_gec,24.72,0,2,0,0,2,0.000,,,,Noun Form,,True
